3.000000e-011 8.623615e+007 
3.600000e-011 8.457670e+007 
4.320000e-011 8.266442e+007 
5.184000e-011 8.047750e+007 
6.220800e-011 7.799871e+007 
7.464960e-011 7.521818e+007 
8.957952e-011 7.213652e+007 
1.074954e-010 6.876799e+007 
1.289945e-010 6.514315e+007 
1.547934e-010 6.131024e+007 
1.857521e-010 5.733439e+007 
2.229025e-010 5.329390e+007 
2.674830e-010 4.927361e+007 
3.209796e-010 4.535580e+007 
3.851755e-010 4.161073e+007 
4.622106e-010 3.808928e+007 
5.546528e-010 3.481978e+007 
6.655833e-010 3.180906e+007 
7.987000e-010 2.904842e+007 
9.584400e-010 2.652793e+007 
1.150128e-009 2.422686e+007 
1.380154e-009 2.212590e+007 
1.656184e-009 2.020778e+007 
1.987421e-009 1.845660e+007 
2.384905e-009 1.685782e+007 
2.861886e-009 1.539811e+007 
3.434264e-009 1.406556e+007 
4.121117e-009 1.284904e+007 
4.945340e-009 1.173857e+007 
5.934408e-009 1.072503e+007 
7.121289e-009 9.800074e+006 
8.545547e-009 8.956094e+006 
1.025466e-008 8.186350e+006 
1.230559e-008 7.484459e+006 
1.476671e-008 6.844839e+006 
1.772005e-008 6.262347e+006 
2.126406e-008 5.732368e+006 
2.551687e-008 5.250790e+006 
3.062024e-008 4.813827e+006 
3.674429e-008 4.418159e+006 
4.409315e-008 4.060812e+006 
5.291178e-008 3.739078e+006 
6.349413e-008 3.450629e+006 
7.619296e-008 3.193290e+006 
9.143155e-008 2.965108e+006 
1.097179e-007 2.764231e+006 
1.316614e-007 2.588896e+006 
1.579937e-007 2.437276e+006 
1.895925e-007 2.307516e+006 
2.275110e-007 2.197561e+006 
2.730131e-007 2.105176e+006 
3.276158e-007 2.027927e+006 
3.931389e-007 1.963235e+006 
4.717667e-007 1.908488e+006 
5.661201e-007 1.861207e+006 
6.793441e-007 1.819214e+006 
8.152129e-007 1.780768e+006 
9.782555e-007 1.744615e+006 
1.173907e-006 1.709948e+006 
1.408688e-006 1.676304e+006 
1.690425e-006 1.643434e+006 
2.028511e-006 1.611200e+006 
2.434213e-006 1.579504e+006 
2.921055e-006 1.548257e+006 
3.505266e-006 1.517370e+006 
4.206319e-006 1.486749e+006 
5.047583e-006 1.456300e+006 
6.057100e-006 1.425924e+006 
7.268520e-006 1.395523e+006 
8.722224e-006 1.364999e+006 
1.046667e-005 1.334267e+006 
1.256000e-005 1.303257e+006 
1.507200e-005 1.271921e+006 
1.808640e-005 1.240233e+006 
2.170368e-005 1.208182e+006 
2.604442e-005 1.175768e+006 
3.125331e-005 1.142998e+006 
3.750397e-005 1.109884e+006 
4.500476e-005 1.076447e+006 
5.400571e-005 1.042717e+006 
6.480685e-005 1.008736e+006 
7.776822e-005 9.745433e+005 
9.332187e-005 9.320286e+005 
1.119862e-004 8.987148e+005 
1.343835e-004 8.650744e+005 
1.612602e-004 8.311098e+005 
1.935122e-004 7.968231e+005 
2.322147e-004 7.622395e+005 
2.786576e-004 7.274279e+005 
3.343891e-004 6.925125e+005 
4.012670e-004 6.576709e+005 
4.815203e-004 6.231188e+005 
5.778244e-004 5.890872e+005 
6.933893e-004 5.557971e+005 
8.320672e-004 5.234406e+005 
9.984806e-004 4.921696e+005 
1.198177e-003 4.620927e+005 
1.437812e-003 4.332766e+005 
1.725374e-003 4.057496e+005 
2.070449e-003 3.795077e+005 
2.484539e-003 3.545218e+005 
2.981447e-003 3.307468e+005 
3.577736e-003 3.081306e+005 
4.293284e-003 2.866211e+005 
5.151941e-003 2.661692e+005 
6.182329e-003 2.467287e+005 
7.418794e-003 2.282507e+005 
8.902553e-003 2.106761e+005 
1.068306e-002 1.939291e+005 
1.281968e-002 1.779218e+005 
1.538361e-002 1.625715e+005 
1.846033e-002 1.478248e+005 
2.215240e-002 1.336760e+005 
2.658288e-002 1.201684e+005 
3.189946e-002 1.073800e+005 
3.827935e-002 9.540034e+004 
4.593522e-002 8.430856e+004 
5.512226e-002 7.415834e+004 
6.614672e-002 6.497082e+004 
7.937606e-002 5.673395e+004 
9.525127e-002 4.940583e+004 
1.143015e-001 4.292065e+004 
1.371618e-001 3.719680e+004 
1.645942e-001 3.214681e+004 
1.975130e-001 2.768806e+004 
2.370156e-001 2.375114e+004 
2.844188e-001 2.028337e+004 
3.413025e-001 1.724664e+004 
4.095630e-001 1.461134e+004 
4.914756e-001 1.234984e+004 
5.897708e-001 1.043186e+004 
7.077249e-001 8.822792e+003 
8.492699e-001 7.484503e+003 
1.019124e+000 6.377843e+003 
1.222949e+000 5.465229e+003 
1.467538e+000 4.712184e+003 
1.761046e+000 4.087654e+003 
2.113255e+000 3.563969e+003 
2.535906e+000 3.117254e+003 
3.043088e+000 2.728215e+003 
3.651705e+000 2.382650e+003 
4.382046e+000 2.071241e+003 
5.258455e+000 1.788722e+003 
6.310146e+000 1.532767e+003 
7.572176e+000 1.302861e+003 
