39 
3.000000e-009 9.203438e+004
6.000000e-009 1.713280e+004
1.200000e-008 1.923048e+004
2.400000e-008 2.327976e+004
4.800000e-008 2.650632e+004
9.600000e-008 3.132498e+004
1.920000e-007 3.481939e+004
3.840000e-007 4.333026e+004
7.680000e-007 4.562148e+004
1.536000e-006 5.634781e+004
3.072000e-006 5.973428e+004
6.144000e-006 7.711003e+004
1.228800e-005 8.296466e+004
2.457600e-005 1.114469e+005
4.915200e-005 1.275616e+005
9.830400e-005 9.924192e+004
1.966080e-004 1.478598e+005
3.932160e-004 1.534041e+005
7.864320e-004 1.472764e+005
1.572864e-003 1.065402e+005
3.145728e-003 1.117673e+005
6.291456e-003 5.702502e+004
1.258291e-002 6.906920e+004
2.516582e-002 7.534098e+004
5.033165e-002 4.270445e+004
1.006633e-001 2.528647e+004
2.013266e-001 2.055656e+004
4.026532e-001 1.132936e+004
8.053064e-001 3.996770e+003
1.610613e+000 1.500637e+003
3.221225e+000 2.164306e+003
6.442451e+000 9.031951e+002
1.288490e+001 4.349321e+002
2.576980e+001 3.429648e+002
5.153961e+001 9.299409e+001
1.030792e+002 4.320252e+001
2.061584e+002 6.978710e+001
4.123169e+002 9.835166e+000
8.246337e+002 7.512820e+000
