29 
2.000000e-009 2.005962e+005
4.000000e-009 3.540529e+004
8.000000e-009 4.123304e+004
1.600000e-008 4.762588e+004
3.200000e-008 5.452195e+004
6.400000e-008 6.286867e+004
1.280000e-007 7.313645e+004
2.560000e-007 8.098010e+004
5.120000e-007 9.137011e+004
1.024000e-006 1.011025e+005
2.048000e-006 1.193740e+005
4.096000e-006 1.282954e+005
8.192000e-006 1.382474e+005
1.638400e-005 1.528450e+005
3.276800e-005 1.466584e+005
6.553600e-005 1.559831e+005
1.310720e-004 1.395879e+005
2.621440e-004 1.157950e+005
5.242880e-004 8.676986e+004
1.048576e-003 5.705149e+004
2.097152e-003 3.126251e+004
4.194304e-003 1.579199e+004
8.388608e-003 7.709600e+003
1.677722e-002 3.464794e+003
3.355443e-002 1.581104e+003
6.710886e-002 7.039309e+002
1.342177e-001 4.038184e+002
2.684355e-001 7.425793e+001
5.368709e-001 8.615860e+000
