2.985700e+000 1.764618e+002 1.818437e+003 
2.714273e+000 1.521663e+002 1.661878e+003 
2.467521e+000 1.310163e+002 1.518171e+003 
2.243201e+000 1.126479e+002 1.386359e+003 
2.039273e+000 9.672898e+001 1.265542e+003 
1.853885e+000 8.295771e+001 1.154878e+003 
1.685350e+000 7.106223e+001 1.053577e+003 
1.532136e+000 6.079936e+001 9.608990e+002 
1.392851e+000 5.195331e+001 8.761537e+002 
1.266228e+000 4.433419e+001 7.986968e+002 
1.151117e+000 3.777623e+001 7.279295e+002 
1.046470e+000 3.213568e+001 6.632959e+002 
9.513361e-001 2.728849e+001 6.042823e+002 
8.648510e-001 2.312790e+001 5.504147e+002 
7.862282e-001 1.956198e+001 5.012572e+002 
7.147529e-001 1.651141e+001 4.564093e+002 
6.497754e-001 1.390738e+001 4.155036e+002 
5.907049e-001 1.168996e+001 3.782032e+002 
5.370044e-001 9.806688e+000 3.441994e+002 
4.881859e-001 8.211523e+000 3.132092e+002 
4.438053e-001 6.864014e+000 2.849727e+002 
4.034594e-001 5.728664e+000 2.592519e+002 
3.667813e-001 4.774408e+000 2.358283e+002 
3.334375e-001 3.974172e+000 2.145016e+002 
3.031250e-001 3.304468e+000 1.950880e+002 
2.755682e-001 2.745027e+000 1.774193e+002 
2.505165e-001 2.278446e+000 1.613412e+002 
2.277423e-001 1.889858e+000 1.467126e+002 
2.070385e-001 1.566618e+000 1.334047e+002 
1.882168e-001 1.298015e+000 1.212995e+002 
1.711062e-001 1.075012e+000 1.102893e+002 
1.555511e-001 8.900066e-001 1.002759e+002 
1.414101e-001 7.366211e-001 9.116969e+001 
1.285546e-001 6.095191e-001 8.288891e+001 
1.168678e-001 5.042439e-001 7.535912e+001 
1.062435e-001 4.170797e-001 6.851249e+001 
9.658497e-002 3.449334e-001 6.228724e+001 
8.780452e-002 2.852330e-001 5.662714e+001 
7.982229e-002 2.358421e-001 5.148101e+001 
7.256572e-002 1.949877e-001 4.680227e+001 
6.596883e-002 1.611994e-001 4.254854e+001 
5.997167e-002 1.332586e-001 3.868125e+001 
5.451970e-002 1.101557e-001 3.516535e+001 
4.956336e-002 9.105460e-002 3.196893e+001 
4.505760e-002 7.526324e-002 2.906299e+001 
4.096145e-002 6.220888e-002 2.642114e+001 
3.723769e-002 5.141767e-002 2.401940e+001 
3.385244e-002 4.249761e-002 2.183596e+001 
3.077495e-002 3.512450e-002 1.985098e+001 
2.797722e-002 2.903022e-002 1.804642e+001 
2.543384e-002 2.399309e-002 1.640589e+001 
2.312167e-002 1.982980e-002 1.491449e+001 
2.101970e-002 1.638881e-002 1.355866e+001 
1.910882e-002 1.354485e-002 1.232608e+001 
1.737166e-002 1.119434e-002 1.120555e+001 
1.579241e-002 9.251696e-003 1.018688e+001 
1.435674e-002 7.646149e-003 9.260807e+000 
1.305158e-002 6.319213e-003 8.418923e+000 
1.186507e-002 5.222545e-003 7.653572e+000 
1.078643e-002 4.316191e-003 6.957798e+000 
9.805847e-003 3.567126e-003 6.325274e+000 
8.914406e-003 2.948056e-003 5.750252e+000 
8.104005e-003 2.436422e-003 5.227503e+000 
7.367278e-003 2.013580e-003 4.752277e+000 
6.697525e-003 1.664121e-003 4.320253e+000 
6.088659e-003 1.375311e-003 3.927504e+000 
5.535145e-003 1.136623e-003 3.570458e+000 
5.031950e-003 9.393597e-004 3.245872e+000 
4.574500e-003 7.763315e-004 2.950793e+000 
4.158636e-003 6.415971e-004 2.682539e+000 
3.780578e-003 5.302461e-004 2.438672e+000 
3.436889e-003 4.382203e-004 2.216975e+000 
3.124445e-003 3.621658e-004 2.015432e+000 
2.840404e-003 2.993108e-004 1.832211e+000 
2.582186e-003 2.473644e-004 1.665646e+000 
2.347442e-003 2.044335e-004 1.514224e+000 
2.134038e-003 1.689534e-004 1.376567e+000 
1.940034e-003 1.396309e-004 1.251425e+000 
1.763668e-003 1.153975e-004 1.137659e+000 
1.603334e-003 9.536983e-005 1.034235e+000 
1.457577e-003 7.881805e-005 9.402140e-001 
1.325070e-003 6.513890e-005 8.547400e-001 
1.204609e-003 5.383380e-005 7.770364e-001 
1.095099e-003 4.449075e-005 7.063967e-001 
9.955444e-004 3.676922e-005 6.421788e-001 
