2.000000e-011 9.119377e+007 
2.400000e-011 8.943654e+007 
2.880000e-011 8.741203e+007 
3.456000e-011 8.509731e+007 
4.147200e-011 8.247434e+007 
4.976640e-011 7.953286e+007 
5.971968e-011 7.627372e+007 
7.166362e-011 7.271220e+007 
8.599634e-011 6.888082e+007 
1.031956e-010 6.483073e+007 
1.238347e-010 6.063084e+007 
1.486017e-010 5.636394e+007 
1.783220e-010 5.211955e+007 
2.139864e-010 4.798438e+007 
2.567837e-010 4.403232e+007 
3.081404e-010 4.031670e+007 
3.697685e-010 3.686710e+007 
4.437222e-010 3.369059e+007 
5.324667e-010 3.077763e+007 
6.389600e-010 2.811749e+007 
7.667520e-010 2.568853e+007 
9.201024e-010 2.347014e+007 
1.104123e-009 2.144430e+007 
1.324947e-009 1.959428e+007 
1.589937e-009 1.790461e+007 
1.907924e-009 1.636119e+007 
2.289509e-009 1.495165e+007 
2.747411e-009 1.366401e+007 
3.296893e-009 1.248788e+007 
3.956272e-009 1.141354e+007 
4.747526e-009 1.043222e+007 
5.697032e-009 9.535742e+006 
6.836438e-009 8.717130e+006 
8.203725e-009 7.969450e+006 
9.844470e-009 7.286834e+006 
1.181336e-008 6.663789e+006 
1.417604e-008 6.095361e+006 
1.701124e-008 5.577175e+006 
2.041349e-008 5.105110e+006 
2.449619e-008 4.675614e+006 
2.939543e-008 4.285419e+006 
3.527452e-008 3.931572e+006 
4.232942e-008 3.611582e+006 
5.079531e-008 3.323055e+006 
6.095437e-008 3.063899e+006 
7.314524e-008 2.832179e+006 
8.777429e-008 2.626122e+006 
1.053291e-007 2.443927e+006 
1.263950e-007 2.283905e+006 
1.516740e-007 2.144218e+006 
1.820088e-007 2.022925e+006 
2.184105e-007 1.917937e+006 
2.620926e-007 1.827027e+006 
3.145111e-007 1.747893e+006 
3.774134e-007 1.678295e+006 
4.528960e-007 1.616169e+006 
5.434753e-007 1.559724e+006 
6.521703e-007 1.507474e+006 
7.826044e-007 1.458224e+006 
9.391252e-007 1.411044e+006 
1.126950e-006 1.365244e+006 
1.352340e-006 1.320344e+006 
1.622808e-006 1.276044e+006 
1.947370e-006 1.232180e+006 
2.336844e-006 1.188681e+006 
2.804213e-006 1.145523e+006 
3.365056e-006 1.102702e+006 
4.038067e-006 1.060214e+006 
4.845680e-006 1.018054e+006 
5.814816e-006 9.762147e+005 
6.977779e-006 9.346880e+005 
8.373335e-006 8.934692e+005 
1.004800e-005 8.525600e+005 
1.205760e-005 8.119696e+005 
1.446912e-005 7.717154e+005 
1.736295e-005 7.318241e+005 
2.083554e-005 6.923338e+005 
2.500264e-005 6.532949e+005 
3.000317e-005 6.147683e+005 
3.600381e-005 5.721820e+005 
4.320457e-005 5.359435e+005 
5.184548e-005 5.002206e+005 
6.221458e-005 4.651220e+005 
7.465750e-005 4.307579e+005 
8.958899e-005 3.972434e+005 
1.075068e-004 3.647007e+005 
1.290082e-004 3.332586e+005 
1.548098e-004 3.030492e+005 
1.857717e-004 2.742008e+005 
2.229261e-004 2.468306e+005 
2.675113e-004 2.210360e+005 
3.210136e-004 1.968892e+005 
3.852163e-004 1.744347e+005 
4.622595e-004 1.536908e+005 
5.547114e-004 1.346533e+005 
6.656537e-004 1.173004e+005 
7.987845e-004 1.015954e+005 
9.585414e-004 8.748814e+004 
1.150250e-003 7.491586e+004 
1.380300e-003 6.380231e+004 
1.656359e-003 5.405795e+004 
1.987631e-003 4.558115e+004 
2.385158e-003 3.826134e+004 
2.862189e-003 3.198354e+004 
3.434627e-003 2.663288e+004 
4.121552e-003 2.209812e+004 
4.945863e-003 1.827416e+004 
5.935036e-003 1.506385e+004 
7.122043e-003 1.237927e+004 
8.546451e-003 1.014240e+004 
1.025574e-002 8.285030e+003 
1.230689e-002 6.748155e+003 
1.476827e-002 5.481147e+003 
1.772192e-002 4.440683e+003 
2.126631e-002 3.589618e+003 
2.551957e-002 2.895966e+003 
3.062348e-002 2.332199e+003 
3.674818e-002 1.874807e+003 
4.409781e-002 1.503991e+003 
5.291737e-002 1.203322e+003 
6.350085e-002 9.593838e+002 
7.620102e-002 7.613667e+002 
9.144122e-002 6.006487e+002 
1.097295e-001 4.703643e+002 
1.316754e-001 3.650149e+002 
1.580104e-001 2.801659e+002 
1.896125e-001 2.122369e+002 
2.275350e-001 1.583441e+002 
2.730420e-001 1.161486e+002 
3.276504e-001 8.370112e+001 
3.931805e-001 5.930376e+001 
4.718166e-001 4.142042e+001 
5.661799e-001 2.864527e+001 
6.794159e-001 1.971957e+001 
8.152991e-001 1.357149e+001 
9.783589e-001 9.349961e+000 
1.174031e+000 6.430200e+000 
1.408837e+000 4.385386e+000 
1.690604e+000 2.937522e+000 
2.028725e+000 1.908458e+000 
2.434470e+000 1.183574e+000 
2.921364e+000 6.873547e-001 
3.505637e+000 3.657503e-001 
4.206764e+000 1.741208e-001 
5.048117e+000 7.223795e-002 
6.057741e+000 2.534900e-002 
7.269289e+000 7.265596e-003 
8.723146e+000 1.631829e-003 
1.046778e+001 2.732895e-004 
1.256133e+001 3.215913e-005 
1.507360e+001 2.476193e-006 
1.808832e+001 1.145453e-007 
2.170598e+001 2.873505e-009 
2.604718e+001 3.457422e-011 
3.125661e+001 1.721956e-013 
3.750793e+001 2.974892e-016 
4.500952e+001 1.442186e-019 
5.401142e+001 1.521228e-023 
6.481371e+001 2.572958e-028 
7.777645e+001 4.838155e-034 
9.333174e+001 6.517464e-041 
1.119981e+002 3.712019e-049 
1.343977e+002 4.747439e-059 
1.612772e+002 6.380506e-071 
1.935327e+002 3.623076e-085 
2.322392e+002 2.912508e-102 
2.786871e+002 8.924765e-123 
3.344245e+002 2.159122e-147 
4.013094e+002 6.233948e-177 
4.815713e+002 2.225375e-212 
5.778855e+002 6.465708e-255 
6.934626e+002 5.841257e-306 
8.321552e+002 0.000000e+000 
9.985862e+002 0.000000e+000 
1.198303e+003 0.000000e+000 
1.437964e+003 0.000000e+000 
