MPE 
4.000000e+001 
300 
2 
2 
-1 -1 1 -1 1.716250e+001 3.675652e-003
0 -1 -1 -1 1.716250e+001 3.675652e-003
2 
-1 -1 1 -1 8.250000e-001 1.766883e-004
0 -1 -1 -1 8.250000e-001 1.766883e-004
2 
-1 -1 1 -1 8.975000e+000 1.922155e-003
0 -1 -1 -1 8.975000e+000 1.922155e-003
2 
-1 -1 1 -1 1.860000e+001 3.983519e-003
0 -1 -1 -1 1.860000e+001 3.983519e-003
2 
-1 -1 1 -1 5.962500e+000 1.276975e-003
0 -1 -1 -1 5.962500e+000 1.276975e-003
2 
-1 -1 1 -1 2.128750e+001 4.559094e-003
0 -1 -1 -1 2.128750e+001 4.559094e-003
2 
-1 -1 1 -1 8.187500e+000 1.753498e-003
0 -1 -1 -1 8.187500e+000 1.753498e-003
2 
-1 -1 1 -1 6.987500e+000 1.496497e-003
0 -1 -1 -1 6.987500e+000 1.496497e-003
2 
-1 -1 1 -1 4.300000e+000 9.209209e-004
0 -1 -1 -1 4.300000e+000 9.209209e-004
2 
-1 -1 1 -1 2.400000e+000 5.140024e-004
0 -1 -1 -1 2.400000e+000 5.140024e-004
2 
-1 -1 1 -1 4.675000e+000 1.001234e-003
0 -1 -1 -1 4.675000e+000 1.001234e-003
5 
-1 -1 1 2 1.257500e+001 2.693158e-003
0 2 -1 -1 4.465000e+001 9.562586e-003
0 1 3 4 9.725000e+000 2.082781e-003
2 4 -1 -1 6.275000e+000 1.343902e-003
2 3 -1 -1 1.270000e+001 2.719929e-003
2 
-1 -1 1 -1 5.582500e+001 1.195591e-002
0 -1 -1 -1 5.582500e+001 1.195591e-002
2 
-1 -1 1 -1 1.835000e+001 3.929977e-003
0 -1 -1 -1 1.835000e+001 3.929977e-003
2 
-1 -1 1 -1 3.350000e+000 7.174617e-004
0 -1 -1 -1 3.350000e+000 7.174617e-004
2 
-1 -1 1 -1 1.745000e+001 3.737226e-003
0 -1 -1 -1 1.745000e+001 3.737226e-003
2 
-1 -1 1 -1 1.583750e+001 3.391880e-003
0 -1 -1 -1 1.583750e+001 3.391880e-003
2 
-1 -1 1 -1 2.325000e+000 4.979398e-004
0 -1 -1 -1 2.325000e+000 4.979398e-004
2 
-1 -1 1 -1 3.037500e+000 6.505343e-004
0 -1 -1 -1 3.037500e+000 6.505343e-004
2 
-1 -1 1 -1 2.887500e+000 6.184091e-004
0 -1 -1 -1 2.887500e+000 6.184091e-004
2 
-1 -1 1 -1 7.637500e+000 1.635706e-003
0 -1 -1 -1 7.637500e+000 1.635706e-003
2 
-1 -1 1 -1 3.475000e+000 7.442326e-004
0 -1 -1 -1 3.475000e+000 7.442326e-004
2 
-1 -1 1 -1 1.600000e+000 3.426683e-004
0 -1 -1 -1 1.600000e+000 3.426683e-004
2 
-1 -1 1 -1 2.737500e+000 5.862840e-004
0 -1 -1 -1 2.737500e+000 5.862840e-004
3 
-1 -1 1 2 2.702500e+001 5.787881e-003
0 2 -1 -1 1.807500e+001 3.871080e-003
0 1 -1 -1 1.437500e+001 3.078660e-003
2 
-1 -1 1 -1 2.582500e+001 5.530880e-003
0 -1 -1 -1 2.582500e+001 5.530880e-003
2 
-1 -1 1 -1 1.326250e+001 2.840399e-003
0 -1 -1 -1 1.326250e+001 2.840399e-003
2 
-1 -1 1 -1 1.071250e+001 2.294271e-003
0 -1 -1 -1 1.071250e+001 2.294271e-003
2 
-1 -1 1 -1 5.862500e+000 1.255558e-003
0 -1 -1 -1 5.862500e+000 1.255558e-003
2 
-1 -1 1 -1 5.875000e+000 1.258235e-003
0 -1 -1 -1 5.875000e+000 1.258235e-003
2 
-1 -1 1 -1 4.912500e+000 1.052099e-003
0 -1 -1 -1 4.912500e+000 1.052099e-003
2 
-1 -1 1 -1 2.487500e+000 5.327421e-004
0 -1 -1 -1 2.487500e+000 5.327421e-004
2 
-1 -1 1 -1 2.398750e+001 5.137347e-003
0 -1 -1 -1 2.398750e+001 5.137347e-003
2 
-1 -1 1 -1 2.537500e+000 5.434504e-004
0 -1 -1 -1 2.537500e+000 5.434504e-004
2 
-1 -1 1 -1 4.712500e+000 1.009265e-003
0 -1 -1 -1 4.712500e+000 1.009265e-003
2 
-1 -1 1 -1 4.362500e+000 9.343064e-004
0 -1 -1 -1 4.362500e+000 9.343064e-004
2 
-1 -1 1 -1 3.937500e+000 8.432852e-004
0 -1 -1 -1 3.937500e+000 8.432852e-004
2 
-1 -1 1 -1 2.800000e+000 5.996695e-004
0 -1 -1 -1 2.800000e+000 5.996695e-004
2 
-1 -1 1 -1 2.237500e+000 4.792001e-004
0 -1 -1 -1 2.237500e+000 4.792001e-004
2 
-1 -1 1 -1 1.138750e+001 2.438834e-003
0 -1 -1 -1 1.138750e+001 2.438834e-003
2 
-1 -1 1 -1 5.575000e+000 1.193985e-003
0 -1 -1 -1 5.575000e+000 1.193985e-003
2 
-1 -1 1 -1 4.750000e-001 1.017296e-004
0 -1 -1 -1 4.750000e-001 1.017296e-004
2 
-1 -1 1 -1 7.137500e+000 1.528622e-003
0 -1 -1 -1 7.137500e+000 1.528622e-003
2 
-1 -1 1 -1 2.500000e-002 5.354192e-006
0 -1 -1 -1 2.500000e-002 5.354192e-006
2 
-1 -1 1 -1 2.700000e+000 5.782527e-004
0 -1 -1 -1 2.700000e+000 5.782527e-004
2 
-1 -1 1 -1 6.400000e+000 1.370673e-003
0 -1 -1 -1 6.400000e+000 1.370673e-003
3 
-1 -1 1 2 4.625000e+000 9.905254e-004
0 2 -1 -1 1.275000e+001 2.730638e-003
0 1 -1 -1 3.977500e+001 8.518519e-003
2 
-1 -1 1 -1 5.375000e+000 1.151151e-003
0 -1 -1 -1 5.375000e+000 1.151151e-003
2 
-1 -1 1 -1 2.397500e+001 5.134670e-003
0 -1 -1 -1 2.397500e+001 5.134670e-003
2 
-1 -1 1 -1 1.031250e+001 2.208604e-003
0 -1 -1 -1 1.031250e+001 2.208604e-003
2 
-1 -1 1 -1 4.475000e+000 9.584003e-004
0 -1 -1 -1 4.475000e+000 9.584003e-004
2 
-1 -1 1 -1 1.062500e+000 2.275531e-004
0 -1 -1 -1 1.062500e+000 2.275531e-004
2 
-1 -1 1 -1 3.675000e+000 7.870662e-004
0 -1 -1 -1 3.675000e+000 7.870662e-004
2 
-1 -1 1 -1 5.187500e+000 1.110995e-003
0 -1 -1 -1 5.187500e+000 1.110995e-003
2 
-1 -1 1 -1 5.125000e-001 1.097609e-004
0 -1 -1 -1 5.125000e-001 1.097609e-004
2 
-1 -1 1 -1 2.850000e+000 6.103778e-004
0 -1 -1 -1 2.850000e+000 6.103778e-004
2 
-1 -1 1 -1 8.250000e-001 1.766883e-004
0 -1 -1 -1 8.250000e-001 1.766883e-004
2 
-1 -1 1 -1 8.387500e+000 1.796331e-003
0 -1 -1 -1 8.387500e+000 1.796331e-003
2 
-1 -1 1 -1 5.950000e+000 1.274298e-003
0 -1 -1 -1 5.950000e+000 1.274298e-003
2 
-1 -1 1 -1 2.875000e+000 6.157320e-004
0 -1 -1 -1 2.875000e+000 6.157320e-004
2 
-1 -1 1 -1 1.525000e+000 3.266057e-004
0 -1 -1 -1 1.525000e+000 3.266057e-004
2 
-1 -1 1 -1 1.803750e+001 3.863049e-003
0 -1 -1 -1 1.803750e+001 3.863049e-003
2 
-1 -1 1 -1 2.315000e+001 4.957981e-003
0 -1 -1 -1 2.315000e+001 4.957981e-003
2 
-1 -1 1 -1 3.312500e+000 7.094304e-004
0 -1 -1 -1 3.312500e+000 7.094304e-004
2 
-1 -1 1 -1 5.225000e+000 1.119026e-003
0 -1 -1 -1 5.225000e+000 1.119026e-003
2 
-1 -1 1 -1 4.575000e+000 9.798171e-004
0 -1 -1 -1 4.575000e+000 9.798171e-004
2 
-1 -1 1 -1 1.171250e+001 2.508439e-003
0 -1 -1 -1 1.171250e+001 2.508439e-003
2 
-1 -1 1 -1 6.337500e+000 1.357288e-003
0 -1 -1 -1 6.337500e+000 1.357288e-003
2 
-1 -1 1 -1 4.181250e+001 8.954885e-003
0 -1 -1 -1 4.181250e+001 8.954885e-003
2 
-1 -1 1 -1 1.125000e+001 2.409386e-003
0 -1 -1 -1 1.125000e+001 2.409386e-003
2 
-1 -1 1 -1 1.350000e+000 2.891263e-004
0 -1 -1 -1 1.350000e+000 2.891263e-004
2 
-1 -1 1 -1 1.251250e+001 2.679773e-003
0 -1 -1 -1 1.251250e+001 2.679773e-003
2 
-1 -1 1 -1 8.550000e+000 1.831134e-003
0 -1 -1 -1 8.550000e+000 1.831134e-003
2 
-1 -1 1 -1 6.912500e+000 1.480434e-003
0 -1 -1 -1 6.912500e+000 1.480434e-003
2 
-1 -1 1 -1 1.275000e+000 2.730638e-004
0 -1 -1 -1 1.275000e+000 2.730638e-004
2 
-1 -1 1 -1 5.650000e+000 1.210047e-003
0 -1 -1 -1 5.650000e+000 1.210047e-003
2 
-1 -1 1 -1 7.500000e+000 1.606257e-003
0 -1 -1 -1 7.500000e+000 1.606257e-003
2 
-1 -1 1 -1 2.070000e+001 4.433271e-003
0 -1 -1 -1 2.070000e+001 4.433271e-003
2 
-1 -1 1 -1 1.268750e+001 2.717252e-003
0 -1 -1 -1 1.268750e+001 2.717252e-003
2 
-1 -1 1 -1 2.072500e+001 4.438625e-003
0 -1 -1 -1 2.072500e+001 4.438625e-003
2 
-1 -1 1 -1 9.775000e+000 2.093489e-003
0 -1 -1 -1 9.775000e+000 2.093489e-003
2 
-1 -1 1 -1 3.656250e+001 2.527445e-003
0 -1 -1 -1 3.656250e+001 2.527445e-003
2 
-1 -1 1 -1 5.402500e+001 3.734570e-003
0 -1 -1 -1 5.402500e+001 3.734570e-003
2 
-1 -1 1 -1 2.338750e+001 1.616701e-003
0 -1 -1 -1 2.338750e+001 1.616701e-003
2 
-1 -1 1 -1 3.245000e+001 2.243162e-003
0 -1 -1 -1 3.245000e+001 2.243162e-003
2 
-1 -1 1 -1 1.657500e+001 1.145775e-003
0 -1 -1 -1 1.657500e+001 1.145775e-003
2 
-1 -1 1 -1 3.003750e+001 2.076393e-003
0 -1 -1 -1 3.003750e+001 2.076393e-003
2 
-1 -1 1 -1 5.213750e+001 3.604094e-003
0 -1 -1 -1 5.213750e+001 3.604094e-003
2 
-1 -1 1 -1 3.196250e+001 2.209462e-003
0 -1 -1 -1 3.196250e+001 2.209462e-003
2 
-1 -1 1 -1 1.496250e+001 1.034308e-003
0 -1 -1 -1 1.496250e+001 1.034308e-003
2 
-1 -1 1 -1 4.176250e+001 2.886904e-003
0 -1 -1 -1 4.176250e+001 2.886904e-003
2 
-1 -1 1 -1 2.987500e+000 2.065160e-004
0 -1 -1 -1 2.987500e+000 2.065160e-004
2 
-1 -1 1 -1 2.363750e+001 1.633982e-003
0 -1 -1 -1 2.363750e+001 1.633982e-003
2 
-1 -1 1 -1 2.853750e+001 1.972703e-003
0 -1 -1 -1 2.853750e+001 1.972703e-003
2 
-1 -1 1 -1 4.862500e+000 3.361286e-004
0 -1 -1 -1 4.862500e+000 3.361286e-004
2 
-1 -1 1 -1 2.621250e+001 1.811984e-003
0 -1 -1 -1 2.621250e+001 1.811984e-003
2 
-1 -1 1 -1 1.241250e+001 8.580352e-004
0 -1 -1 -1 1.241250e+001 8.580352e-004
3 
-1 -1 1 2 5.325000e+000 3.680997e-004
0 2 -1 -1 3.460000e+001 2.391784e-003
0 1 -1 -1 7.250000e+000 5.011686e-004
2 
-1 -1 1 -1 1.650000e+000 1.140591e-004
0 -1 -1 -1 1.650000e+000 1.140591e-004
2 
-1 -1 1 -1 1.355000e+001 9.366668e-004
0 -1 -1 -1 1.355000e+001 9.366668e-004
2 
-1 -1 1 -1 1.293625e+002 8.942403e-003
0 -1 -1 -1 1.293625e+002 8.942403e-003
2 
-1 -1 1 -1 3.962500e+000 2.739146e-004
0 -1 -1 -1 3.962500e+000 2.739146e-004
2 
-1 -1 1 -1 1.115000e+001 7.707627e-004
0 -1 -1 -1 1.115000e+001 7.707627e-004
2 
-1 -1 1 -1 3.427500e+001 2.369318e-003
0 -1 -1 -1 3.427500e+001 2.369318e-003
2 
-1 -1 1 -1 4.050000e+000 2.799631e-004
0 -1 -1 -1 4.050000e+000 2.799631e-004
2 
-1 -1 1 -1 1.538750e+001 1.063687e-003
0 -1 -1 -1 1.538750e+001 1.063687e-003
2 
-1 -1 1 -1 4.230000e+001 2.924060e-003
0 -1 -1 -1 4.230000e+001 2.924060e-003
2 
-1 -1 1 -1 3.987500e+000 2.756427e-004
0 -1 -1 -1 3.987500e+000 2.756427e-004
2 
-1 -1 1 -1 3.746250e+001 2.589659e-003
0 -1 -1 -1 3.746250e+001 2.589659e-003
2 
-1 -1 1 -1 1.053750e+001 7.284226e-004
0 -1 -1 -1 1.053750e+001 7.284226e-004
2 
-1 -1 1 -1 1.665000e+001 1.150960e-003
0 -1 -1 -1 1.665000e+001 1.150960e-003
2 
-1 -1 1 -1 2.750000e-001 1.900984e-005
0 -1 -1 -1 2.750000e-001 1.900984e-005
2 
-1 -1 1 -1 3.750000e-001 2.592251e-005
0 -1 -1 -1 3.750000e-001 2.592251e-005
2 
-1 -1 1 -1 1.137500e+000 7.863163e-005
0 -1 -1 -1 1.137500e+000 7.863163e-005
5 
-1 -1 1 2 2.825000e+000 1.952829e-004
0 2 3 4 7.210000e+001 4.984035e-003
0 1 -1 -1 2.167500e+001 1.498321e-003
1 4 -1 -1 6.075000e+000 4.199447e-004
1 3 -1 -1 4.587500e+001 3.171188e-003
2 
-1 -1 1 -1 1.075000e+001 7.431121e-004
0 -1 -1 -1 1.075000e+001 7.431121e-004
2 
-1 -1 1 -1 1.843750e+001 1.274524e-003
0 -1 -1 -1 1.843750e+001 1.274524e-003
2 
-1 -1 1 -1 2.051250e+001 1.417962e-003
0 -1 -1 -1 2.051250e+001 1.417962e-003
2 
-1 -1 1 -1 1.000000e+000 6.912670e-005
0 -1 -1 -1 1.000000e+000 6.912670e-005
2 
-1 -1 1 -1 6.237500e+000 4.311778e-004
0 -1 -1 -1 6.237500e+000 4.311778e-004
2 
-1 -1 1 -1 1.250000e+000 8.640838e-005
0 -1 -1 -1 1.250000e+000 8.640838e-005
2 
-1 -1 1 -1 2.070000e+001 1.430923e-003
0 -1 -1 -1 2.070000e+001 1.430923e-003
2 
-1 -1 1 -1 2.348750e+001 1.623613e-003
0 -1 -1 -1 2.348750e+001 1.623613e-003
2 
-1 -1 1 -1 4.235000e+001 2.927516e-003
0 -1 -1 -1 4.235000e+001 2.927516e-003
3 
-1 -1 1 2 4.832500e+001 3.340548e-003
0 2 -1 -1 5.275000e+000 3.646434e-004
0 1 -1 -1 1.405000e+001 9.712302e-004
2 
-1 -1 1 -1 1.053750e+001 7.284226e-004
0 -1 -1 -1 1.053750e+001 7.284226e-004
2 
-1 -1 1 -1 2.541250e+001 1.756682e-003
0 -1 -1 -1 2.541250e+001 1.756682e-003
2 
-1 -1 1 -1 4.161250e+001 2.876535e-003
0 -1 -1 -1 4.161250e+001 2.876535e-003
2 
-1 -1 1 -1 1.996250e+001 1.379942e-003
0 -1 -1 -1 1.996250e+001 1.379942e-003
2 
-1 -1 1 -1 3.250000e-001 2.246618e-005
0 -1 -1 -1 3.250000e-001 2.246618e-005
2 
-1 -1 1 -1 1.570000e+001 1.085289e-003
0 -1 -1 -1 1.570000e+001 1.085289e-003
2 
-1 -1 1 -1 5.550000e+000 3.836532e-004
0 -1 -1 -1 5.550000e+000 3.836532e-004
2 
-1 -1 1 -1 6.425000e+000 4.441391e-004
0 -1 -1 -1 6.425000e+000 4.441391e-004
2 
-1 -1 1 -1 2.950000e+000 2.039238e-004
0 -1 -1 -1 2.950000e+000 2.039238e-004
2 
-1 -1 1 -1 1.537500e+000 1.062823e-004
0 -1 -1 -1 1.537500e+000 1.062823e-004
2 
-1 -1 1 -1 6.287500e+000 4.346341e-004
0 -1 -1 -1 6.287500e+000 4.346341e-004
2 
-1 -1 1 -1 1.476250e+001 1.020483e-003
0 -1 -1 -1 1.476250e+001 1.020483e-003
2 
-1 -1 1 -1 2.312500e+001 1.598555e-003
0 -1 -1 -1 2.312500e+001 1.598555e-003
2 
-1 -1 1 -1 1.411250e+001 9.755506e-004
0 -1 -1 -1 1.411250e+001 9.755506e-004
2 
-1 -1 1 -1 1.978750e+001 1.367845e-003
0 -1 -1 -1 1.978750e+001 1.367845e-003
2 
-1 -1 1 -1 4.875000e+000 3.369927e-004
0 -1 -1 -1 4.875000e+000 3.369927e-004
2 
-1 -1 1 -1 9.000000e-001 6.221403e-005
0 -1 -1 -1 9.000000e-001 6.221403e-005
2 
-1 -1 1 -1 1.737500e+000 1.201076e-004
0 -1 -1 -1 1.737500e+000 1.201076e-004
2 
-1 -1 1 -1 1.096250e+001 7.578015e-004
0 -1 -1 -1 1.096250e+001 7.578015e-004
2 
-1 -1 1 -1 6.550000e+000 4.527799e-004
0 -1 -1 -1 6.550000e+000 4.527799e-004
2 
-1 -1 1 -1 4.800000e+000 3.318082e-004
0 -1 -1 -1 4.800000e+000 3.318082e-004
2 
-1 -1 1 -1 1.020000e+001 7.050924e-004
0 -1 -1 -1 1.020000e+001 7.050924e-004
7 
-1 -1 1 2 2.625000e+000 1.814576e-004
0 2 3 4 2.745000e+001 1.897528e-003
0 1 5 6 7.285000e+001 5.035880e-003
1 4 -1 -1 1.250000e+001 8.640838e-004
1 3 -1 -1 9.375000e+000 6.480628e-004
2 6 -1 -1 1.262500e+001 8.727246e-004
2 5 -1 -1 9.950000e+000 6.878107e-004
3 
-1 -1 1 2 5.385000e+001 3.722473e-003
0 2 -1 -1 1.957500e+001 1.353155e-003
0 1 -1 -1 4.427500e+001 3.060585e-003
2 
-1 -1 1 -1 3.816250e+001 2.638048e-003
0 -1 -1 -1 3.816250e+001 2.638048e-003
2 
-1 -1 1 -1 2.035000e+001 1.406728e-003
0 -1 -1 -1 2.035000e+001 1.406728e-003
2 
-1 -1 1 -1 4.125000e+000 2.851477e-004
0 -1 -1 -1 4.125000e+000 2.851477e-004
2 
-1 -1 1 -1 6.607500e+001 4.567547e-003
0 -1 -1 -1 6.607500e+001 4.567547e-003
2 
-1 -1 1 -1 8.350000e+000 5.772080e-004
0 -1 -1 -1 8.350000e+000 5.772080e-004
2 
-1 -1 1 -1 2.550000e+000 1.762731e-004
0 -1 -1 -1 2.550000e+000 1.762731e-004
2 
-1 -1 1 -1 1.182500e+001 8.174233e-004
0 -1 -1 -1 1.182500e+001 8.174233e-004
2 
-1 -1 1 -1 2.530000e+001 1.748906e-003
0 -1 -1 -1 2.530000e+001 1.748906e-003
3 
-1 -1 1 2 2.330000e+001 1.610652e-003
0 2 -1 -1 8.250000e-001 5.702953e-005
0 1 -1 -1 1.637500e+001 1.131950e-003
2 
-1 -1 1 -1 8.837500e+000 6.109072e-004
0 -1 -1 -1 8.837500e+000 6.109072e-004
2 
-1 -1 1 -1 2.662500e+001 1.840498e-003
0 -1 -1 -1 2.662500e+001 1.840498e-003
2 
-1 -1 1 -1 1.123750e+001 7.768113e-004
0 -1 -1 -1 1.123750e+001 7.768113e-004
2 
-1 -1 1 -1 2.000000e+000 1.382534e-004
0 -1 -1 -1 2.000000e+000 1.382534e-004
2 
-1 -1 1 -1 2.887500e+000 1.996034e-004
0 -1 -1 -1 2.887500e+000 1.996034e-004
2 
-1 -1 1 -1 1.050000e+001 7.258304e-004
0 -1 -1 -1 1.050000e+001 7.258304e-004
2 
-1 -1 1 -1 5.100000e+000 3.525462e-004
0 -1 -1 -1 5.100000e+000 3.525462e-004
3 
-1 -1 1 2 2.837500e+001 1.961470e-003
0 2 -1 -1 9.500000e-001 6.567037e-005
0 1 -1 -1 5.187500e+001 3.585948e-003
2 
-1 -1 1 -1 8.387500e+000 5.798002e-004
0 -1 -1 -1 8.387500e+000 5.798002e-004
2 
-1 -1 1 -1 6.175000e+000 4.268574e-004
0 -1 -1 -1 6.175000e+000 4.268574e-004
2 
-1 -1 1 -1 6.762500e+000 4.674693e-004
0 -1 -1 -1 6.762500e+000 4.674693e-004
5 
-1 -1 1 2 8.455000e+001 5.844663e-003
0 2 3 4 4.562500e+001 3.153906e-003
0 1 -1 -1 7.240000e+001 5.004773e-003
1 4 -1 -1 9.220000e+001 6.373482e-003
1 3 -1 -1 6.835000e+001 4.724810e-003
2 
-1 -1 1 -1 6.111250e+001 4.224506e-003
0 -1 -1 -1 6.111250e+001 4.224506e-003
2 
-1 -1 1 -1 1.443750e+001 9.980168e-004
0 -1 -1 -1 1.443750e+001 9.980168e-004
2 
-1 -1 1 -1 3.208750e+001 2.218103e-003
0 -1 -1 -1 3.208750e+001 2.218103e-003
2 
-1 -1 1 -1 3.773750e+001 2.608669e-003
0 -1 -1 -1 3.773750e+001 2.608669e-003
2 
-1 -1 1 -1 2.340000e+001 1.617565e-003
0 -1 -1 -1 2.340000e+001 1.617565e-003
2 
-1 -1 1 -1 2.822500e+001 1.951101e-003
0 -1 -1 -1 2.822500e+001 1.951101e-003
2 
-1 -1 1 -1 9.425000e+000 6.515192e-004
0 -1 -1 -1 9.425000e+000 6.515192e-004
2 
-1 -1 1 -1 1.287500e+001 8.900063e-004
0 -1 -1 -1 1.287500e+001 8.900063e-004
2 
-1 -1 1 -1 1.027500e+001 7.102769e-004
0 -1 -1 -1 1.027500e+001 7.102769e-004
2 
-1 -1 1 -1 5.725000e+000 3.957504e-004
0 -1 -1 -1 5.725000e+000 3.957504e-004
2 
-1 -1 1 -1 4.077500e+001 2.818641e-003
0 -1 -1 -1 4.077500e+001 2.818641e-003
2 
-1 -1 1 -1 6.000000e-001 2.491100e-004
0 -1 -1 -1 6.000000e-001 2.491100e-004
2 
-1 -1 1 -1 2.050000e+000 8.511259e-004
0 -1 -1 -1 2.050000e+000 8.511259e-004
2 
-1 -1 1 -1 3.125000e+000 1.297448e-003
0 -1 -1 -1 3.125000e+000 1.297448e-003
2 
-1 -1 1 -1 9.125000e-001 3.788548e-004
0 -1 -1 -1 9.125000e-001 3.788548e-004
2 
-1 -1 1 -1 8.312500e+000 3.451212e-003
0 -1 -1 -1 8.312500e+000 3.451212e-003
2 
-1 -1 1 -1 1.725000e+000 7.161913e-004
0 -1 -1 -1 1.725000e+000 7.161913e-004
2 
-1 -1 1 -1 6.387500e+000 2.651984e-003
0 -1 -1 -1 6.387500e+000 2.651984e-003
2 
-1 -1 1 -1 6.462500e+000 2.683122e-003
0 -1 -1 -1 6.462500e+000 2.683122e-003
2 
-1 -1 1 -1 7.675000e+000 3.186532e-003
0 -1 -1 -1 7.675000e+000 3.186532e-003
3 
-1 -1 1 2 7.650000e+000 3.176153e-003
0 2 -1 -1 5.950000e+000 2.470341e-003
0 1 -1 -1 2.250000e-001 9.341626e-005
2 
-1 -1 1 -1 3.500000e-001 1.453142e-004
0 -1 -1 -1 3.500000e-001 1.453142e-004
2 
-1 -1 1 -1 3.625000e-001 1.505040e-004
0 -1 -1 -1 3.625000e-001 1.505040e-004
2 
-1 -1 1 -1 6.000000e+000 2.491100e-003
0 -1 -1 -1 6.000000e+000 2.491100e-003
2 
-1 -1 1 -1 2.550000e+000 1.058718e-003
0 -1 -1 -1 2.550000e+000 1.058718e-003
2 
-1 -1 1 -1 4.500000e-001 1.868325e-004
0 -1 -1 -1 4.500000e-001 1.868325e-004
2 
-1 -1 1 -1 1.162500e+000 4.826507e-004
0 -1 -1 -1 1.162500e+000 4.826507e-004
2 
-1 -1 1 -1 2.250000e-001 9.341626e-005
0 -1 -1 -1 2.250000e-001 9.341626e-005
2 
-1 -1 1 -1 4.900000e+000 2.034398e-003
0 -1 -1 -1 4.900000e+000 2.034398e-003
2 
-1 -1 1 -1 5.925000e+000 2.459961e-003
0 -1 -1 -1 5.925000e+000 2.459961e-003
2 
-1 -1 1 -1 1.162500e+000 4.826507e-004
0 -1 -1 -1 1.162500e+000 4.826507e-004
2 
-1 -1 1 -1 4.750000e+000 1.972121e-003
0 -1 -1 -1 4.750000e+000 1.972121e-003
2 
-1 -1 1 -1 3.225000e+000 1.338966e-003
0 -1 -1 -1 3.225000e+000 1.338966e-003
2 
-1 -1 1 -1 7.375000e-001 3.061977e-004
0 -1 -1 -1 7.375000e-001 3.061977e-004
2 
-1 -1 1 -1 3.275000e+000 1.359726e-003
0 -1 -1 -1 3.275000e+000 1.359726e-003
2 
-1 -1 1 -1 2.062500e+000 8.563157e-004
0 -1 -1 -1 2.062500e+000 8.563157e-004
3 
-1 -1 1 2 7.050000e+000 2.927043e-003
0 2 -1 -1 5.950000e+000 2.470341e-003
0 1 -1 -1 1.950000e+000 8.096076e-004
2 
-1 -1 1 -1 5.000000e-001 2.075917e-004
0 -1 -1 -1 5.000000e-001 2.075917e-004
2 
-1 -1 1 -1 5.050000e+000 2.096676e-003
0 -1 -1 -1 5.050000e+000 2.096676e-003
2 
-1 -1 1 -1 2.825000e+000 1.172893e-003
0 -1 -1 -1 2.825000e+000 1.172893e-003
2 
-1 -1 1 -1 4.262500e+000 1.769719e-003
0 -1 -1 -1 4.262500e+000 1.769719e-003
2 
-1 -1 1 -1 1.800000e+000 7.473300e-004
0 -1 -1 -1 1.800000e+000 7.473300e-004
2 
-1 -1 1 -1 5.737500e+000 2.382115e-003
0 -1 -1 -1 5.737500e+000 2.382115e-003
2 
-1 -1 1 -1 5.000000e-001 2.075917e-004
0 -1 -1 -1 5.000000e-001 2.075917e-004
2 
-1 -1 1 -1 1.000000e-001 4.151834e-005
0 -1 -1 -1 1.000000e-001 4.151834e-005
2 
-1 -1 1 -1 2.712500e+000 1.126185e-003
0 -1 -1 -1 2.712500e+000 1.126185e-003
2 
