39 
3.000000e-009 8.745956e+004
6.000000e-009 1.577175e+004
1.200000e-008 1.893738e+004
2.400000e-008 2.225409e+004
4.800000e-008 2.509038e+004
9.600000e-008 2.950371e+004
1.920000e-007 3.478798e+004
3.840000e-007 4.220971e+004
7.680000e-007 4.634114e+004
1.536000e-006 5.010346e+004
3.072000e-006 6.070049e+004
6.144000e-006 6.746672e+004
1.228800e-005 8.548307e+004
2.457600e-005 1.077611e+005
4.915200e-005 1.086221e+005
9.830400e-005 1.380659e+005
1.966080e-004 1.258772e+005
3.932160e-004 1.501827e+005
7.864320e-004 1.230173e+005
1.572864e-003 1.567915e+005
3.145728e-003 9.299871e+004
6.291456e-003 1.074815e+005
1.258291e-002 7.155497e+004
2.516582e-002 4.959475e+004
5.033165e-002 6.195935e+004
1.006633e-001 1.960354e+004
2.013266e-001 1.194628e+004
4.026532e-001 4.209194e+003
8.053064e-001 4.455044e+003
1.610613e+000 2.315938e+003
3.221225e+000 2.279205e+003
6.442451e+000 2.701249e+002
1.288490e+001 1.254706e+002
2.576980e+001 8.063270e+001
5.153961e+001 4.763460e+001
1.030792e+002 4.053495e+001
2.061584e+002 9.471470e+000
4.123169e+002 4.981864e+000
8.246337e+002 2.003693e+001
